Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,MSZoning_C..all.,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_SWISU,Neighborhood_Timber,Neighborhood_other,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_X1Fam,BldgType_X2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_X1.5Fin,HouseStyle_X1.5Unf,HouseStyle_X1Story,HouseStyle_X2.5Fin,HouseStyle_X2.5Unf,HouseStyle_X2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd.Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk.Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd.Sdng,Exterior2nd_Wd.Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageType_X2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_CWD,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.24504718684893795,-1.1638700078957955,-0.1997517242465043,-0.04217654346921181,-0.477223321919203,0.18978942464443502,-0.3809929006446223,1.1688592531026232,-1.3526952577141207,0.4177995075214394,-0.8835873757904043,0.4852450033471321,-0.8711559146014616,-0.3285137606316461,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,0.17069376734166952,0.389787523156672,0.600289249736739,-0.06100367262054527,0.2737408169118806,0.2966020421266574,0.9758099720025336,-1.07094145462852,-0.837793431303145,-0.6137806402378552,7.784420146363474,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.24722013278633,-1.1638700078957955,-0.32596886661282365,-0.782902046445364,-0.477223321919203,-0.604836150638271,-1.543479076070234,-0.8218089438735057,0.6653073877533248,-0.6895478198459591,-0.6031123716339124,-1.128364414690234,-0.8711559146014616,-1.8487564163512502,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-1.7784645149230245,-0.9509006699369583,-1.0330679716334006,-1.047566963626246,-1.0481897052988964,-0.9500111593588286,-1.07094145462852,-0.837793431303145,0.13942275639867727,7.676688083784108,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.24939229221554068,0.4932901338361499,0.7721219369854746,2.0111381810100895,-0.477223321919203,1.2161807927179302,1.1689886665895264,1.4638153785882155,-1.3526952577141207,2.1248310545353775,1.8493522649675396,1.786459787572526,1.2292523939900821,2.355764828911235,-0.819683507644112,-0.24097846650905155,2.6046294251774875,1.2271648985501924,1.3824006542599776,2.326980943719977,2.1514791694104365,1.235082059396595,1.7591102119224902,1.5184356233148602,0.9892884846655852,0.9566993975945286,0.2945220376611547,0.8918248728260219,8.250701511962513,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2515636664038519,0.24256357801829856,-0.4492584547184405,-0.782902046445364,1.2630074974698304,-1.134586534160075,-1.6887898479984353,1.2712615749097684,0.6642511851999356,-0.8396423202502191,-0.7060264398849296,-0.36375216230716495,1.1541944920896503,0.6284756713213481,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,0.17069376734166952,0.389787523156672,2.1514791694104365,-1.6001054793908993,-1.047566963626246,-1.0481897052988964,-0.9500111593588286,-1.07094145462852,-0.06828455296943996,-0.6137806402378552,7.863414205331119,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2537342566149252,0.4932901338361499,0.6650548411561505,-0.04217654346921181,-0.477223321919203,0.85197740404669,0.5877455788767206,-0.8218089438735057,0.5419292590227852,-0.8711837351349616,-0.9961131295158668,-1.870265097446965,1.212526195986435,0.4894857759664551,1.1074306971230437,-0.24097846650905155,0.789470016700575,1.2271648985501924,1.3824006542599776,0.9460557636515102,-0.9509006699369583,0.7490499098901674,0.2737408169118806,0.620458810124971,1.302768575757592,1.1357992587919,-0.4447400327000111,0.13942275639867727,7.915892123188239,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.255904064108816,-0.5111898269274333,-1.2229048819458448,-1.561921987996208,1.2630074974698304,-1.8298839125324426,0.24868711104425062,-0.8218089438735057,0.09842382370490192,0.9786419168351226,0.3656778447831156,0.2612636216476746,-0.8711559146014616,-0.5435156781126763,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-0.9470371954301007,-0.9509006699369583,-0.871057255131258,0.2737408169118806,-0.09475075806832957,-0.9500111593588286,-1.07094145462852,0.2945220376611547,-0.6137806402378552,7.6763157314880655,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2580730901419867,0.4932901338361499,-0.19928141887442555,0.6672710109173849,-0.477223321919203,1.116852595807592,0.9752409706852578,-0.8218089438735057,0.7436183252046973,-1.217475194981555,-0.7134354275910456,-1.3230812075662686,1.1391238632333316,0.04595299304688939,1.1074306971230437,-0.24097846650905155,0.789470016700575,1.2271648985501924,0.17069376734166952,0.389787523156672,0.600289249736739,1.0730713428944525,0.2737408169118806,-0.2314369523143923,0.5301907318734781,0.28406705118032605,1.3198073113767872,0.13942275639867727,7.893725737384003,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.26024133596732557,0.4932901338361499,0.8254342044035101,2.0111381810100895,-0.477223321919203,1.2161807927179302,1.1689886665895264,1.3597486543859516,-1.3526952577141207,1.9168171701535148,1.476023296587782,1.4067729903295858,1.2152656762255678,2.0342131087971853,-0.819683507644112,-0.24097846650905155,2.6046294251774875,1.2271648985501924,1.3824006542599776,2.7168889044840894,0.600289249736739,1.235082059396595,1.7591102119224902,2.3065869071116025,0.6558062777727481,1.3258855129172817,-2.176022266421068,0.8918248728260219,8.317402458379293,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.262408802834155,-1.1638700078957955,-0.019328301682151463,-0.782902046445364,-0.477223321919203,-0.5717267516681582,-1.4950421520941668,-0.8218089438735057,0.8871028003799681,-0.9978823071392536,-0.21658625300825432,0.07765473535766156,-0.8711559146014616,-0.7187863690218668,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-0.9470371954301007,-0.9509006699369583,-0.9925652925078648,-1.047566963626246,-0.8187420771652131,-0.9500111593588286,-1.07094145462852,-0.06828455296943996,-1.368586597292763,7.705351326692148,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.264575491988253,-1.1638700078957955,0.5833979411458584,0.6672710109173849,-0.477223321919203,1.2161807927179302,1.1205517426134592,1.2741019503767639,-1.3526952577141207,1.544728267657045,0.8348889463728926,0.8122156411514952,-0.8711559146014616,-0.012268262470400422,-0.819683507644112,-0.24097846650905155,0.789470016700575,-0.7613597983235932,0.17069376734166952,-0.23454647198318848,-0.9509006699369583,1.1945793802710594,0.2737408169118806,0.4097969415009766,-0.9500111593588286,0.833817883891913,0.2945220376611547,0.13942275639867727,7.966321279602086,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2667414046718613,0.8699146313569289,0.1356143718453828,-0.782902046445364,-0.477223321919203,-0.14130456505669248,-0.8653621404052938,-0.8218089438735057,0.4606841071121862,-1.111395617272824,-0.11535250956988426,-0.3669942239880146,-0.8711559146014616,-1.1396486101203973,-0.819683507644112,-0.24097846650905155,0.789470016700575,-0.7613597983235932,0.17069376734166952,-0.23454647198318848,-0.9509006699369583,-0.46603046387590163,-1.047566963626246,-0.35142733577997043,0.7457876058808532,-1.07094145462852,1.3198073113767872,-1.368586597292763,7.761360875555202,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.26890654212370557,0.6979515420870233,1.6764060956108144,-0.782902046445364,0.44040024417722945,-1.5981181197416534,0.9268040467091907,-0.8218089438735057,1.216456746177017,-1.734682362018911,0.6399439586554686,-0.08275540939714197,1.0659816376303515,0.2834822287254049,3.034544901890199,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,0.17069376734166952,-0.23454647198318848,0.600289249736739,-2.2481483453994695,0.2737408169118806,0.2966020421266574,-0.9500111593588286,1.6172311694819308,-0.4447400327000111,0.8918248728260219,7.95914319932776,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2710709055790039,0.8699146313569289,0.7549592492277829,-0.782902046445364,-0.477223321919203,-0.17441396402680523,-0.9137990643813609,1.4897897365649189,0.6061080610207813,-0.17749815549545905,-0.01529463672186852,-0.04181943726443218,-0.8711559146014616,-0.8323663806942591,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.17069376734166952,-0.23454647198318848,0.600289249736739,-0.5065331430014373,0.2737408169118806,0.1026032897673463,-0.9500111593588286,-1.07094145462852,-0.06828455296943996,-1.368586597292763,7.827768760314368,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2732344962694864,0.7874121593434327,-0.22269605735650583,-0.782902046445364,-0.477223321919203,-2.4258530939944722,-0.9622359883574281,-0.8218089438735057,-1.3526952577141207,0.7453516902838068,-0.42049501291326025,-0.07393505038149428,1.2109649220449263,1.199263589685885,-0.819683507644112,-0.24097846650905155,0.789470016700575,-0.7613597983235932,-1.062113423384091,2.326980943719977,-0.9509006699369583,-2.774683174031433,0.2737408169118806,-0.4635519878226439,0.5664351940821445,1.2848850997703374,1.6447535990608761,0.8918248728260219,7.6615022435694495,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2753973154234058,-1.1638700078957955,0.2116759673944265,-0.04217654346921181,0.44040024417722945,0.09046122773409677,0.6846194268288549,1.0826862476460817,0.7578357079913428,-2.0633572260798867,0.020811062765407343,0.5427845253304074,-0.8711559146014616,-0.27306773876620055,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,0.17069376734166952,-0.9470371954301007,0.600289249736739,-0.18251170999715216,0.2737408169118806,0.1026032897673463,1.177955838331116,-1.07094145462852,-2.176022266421068,-1.368586597292763,7.876713582641478,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2775593642655524,1.3627771083065663,-1.3713999276094402,-0.04217654346921181,-0.477223321919203,1.0837431968374793,0.9268040467091907,1.1955883176911126,0.7568956321276444,-0.749646020710285,-0.4228695059248984,-0.8295306387602084,-0.8711559146014616,-1.5721443370956893,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-2.323886219379064,-1.7784645149230245,0.600289249736739,1.0325686637689169,0.2737408169118806,-0.1856720459097927,0.9803714024904883,-1.07094145462852,-0.06828455296943996,0.13942275639867727,7.787204826961627,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2797206440172693,-1.1638700078957955,-0.08217557288329932,-0.782902046445364,-0.477223321919203,-0.6379455496083837,-1.591916000046301,-0.8218089438735057,-1.3526952577141207,0.18326978755208195,-1.1955647398595566,-0.16638609413415442,-0.8711559146014616,-0.9503972591176005,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-1.7784645149230245,-0.9509006699369583,-1.0735706507589362,0.2737408169118806,0.19117919306218803,-0.9500111593588286,-1.07094145462852,-0.06828455296943996,1.642624428834991,7.392942567146667,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.28188115589646456,-1.1638700078957955,0.1356143718453828,-0.04217654346921181,0.44040024417722945,-0.4392891557877072,-1.301294456189898,1.264662067610378,0.7044252862366579,0.7208629372924275,0.8867188743607413,0.8423102230429234,-0.8711559146014616,0.016982800999096815,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,1.2271648985501924,1.3824006542599776,0.389787523156672,-0.9509006699369583,-0.8305545760057224,-1.047566963626246,-0.7454692639716117,-0.9500111593588286,-1.07094145462852,-0.837793431303145,-0.6137806402378552,7.822635308541888,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.28404090111762553,0.24256357801829856,-0.18779353088500053,-0.782902046445364,1.2630074974698304,-1.7636651145922173,-1.6887898479984353,-0.8218089438735057,-1.3526952577141207,0.46556386985652254,-0.8180146944007227,-1.5169025774883047,1.0887135006404631,-0.4112453106076465,-0.819683507644112,3.9474567847197015,-1.0256893917763372,1.2271648985501924,0.17069376734166952,0.389787523156672,-0.9509006699369583,-0.9520626133823292,-1.047566963626246,-0.8482521183018525,1.1025601021689457,-1.07094145462852,0.2945220376611547,-1.368586597292763,7.698386201637996,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
